ThetaDeg;N;SkinDepth;IdealBcErrorPct;SkinBcErrorPct;BcAbsDiffPct;IdealEnergyTotalPct;SkinEnergyTotalPct;EnergyTotalAbsDiffPct;IdealReflectedPct;SkinReflectedPct;ReflectedAbsDiffPct;IdealTransmittedPct;SkinTransmittedPct;AbsorbedSkinPct
90;5;0.01;0.37593159040017921;1.8362155797289657;1.4602839893287862;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
90;5;0.001;0.37593159040017921;0.77181136463268873;0.39587977423250953;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
90;10;0.10000000000000001;0.00043850711946616557;2.7702874559920638;2.7698489488725975;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
90;10;0.01;0.00043850711946616557;0.58692424357865813;0.586485736459192;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
90;10;0.001;0.00043850711946616557;0.34655923880097217;0.34612073168150598;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
90;20;0.10000000000000001;4.9533002127137125E-05;0.44961036086062051;0.44956082785849338;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
90;20;0.01;4.9533002127137125E-05;0.08865833770628602;0.088608804704158883;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
90;20;0.001;4.9533002127137125E-05;0.053165425792802777;0.053115892790675641;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
90;30;0.10000000000000001;1.8587325922959414E-05;0.1401366220202096;0.14011803469428663;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
90;30;0.01;1.8587325922959414E-05;0.026950379617053058;0.026931792291130095;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
90;30;0.001;1.8587325922959414E-05;0.013518348348640016;0.013499761022717056;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
90;60;0.10000000000000001;1.9829879825878304E-06;0.017607559223689302;0.017605576235706712;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
90;60;0.01;1.9829879825878304E-06;0.0033076838147703164;0.0033057008267877285;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
90;60;0.001;1.9829879825878304E-06;0.0013426904778172689;0.0013407074898346809;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
