x;collocation_re;collocation_im;collocation_abs;galerkin_re;galerkin_im;galerkin_abs;abs_difference
-0.64250000000000007;1.3336428928162485;0.47545155065929651;1.4158592947689475;1.3335020438473626;0.4762840185168859;1.4160064149712339;0.00084429921589190729
-0.63749999999999996;1.3175073377300743;0.50232993817325311;1.4100216139328263;1.3173571038371001;0.50310333172954991;1.410156977583505;0.00078785012249766727
-0.63250000000000006;1.3005859075904163;0.52898687635534314;1.4040480114223195;1.3004486420121795;0.529708089071806;1.4041927681552224;0.00073415912536480661
-0.62749999999999995;1.2828910053521403;0.55540231221445846;1.3979560293609352;1.2827883067677062;0.55607898970298186;1.3981307817114419;0.0006844263457225422
-0.62250000000000005;1.2644329801315626;0.58156102858850112;1.3917629076884108;1.2643849046416082;0.58220126371545589;1.391986888787909;0.00064203759276317972
-0.61749999999999994;1.2452256568772588;0.60744267210788261;1.3854867507280484;1.2452500690298785;0.60805471477634854;1.3857771359712439;0.00061252933090458444
-0.61250000000000004;1.2252796246058155;0.63303306294556305;1.3791450312626332;1.2253915920341088;0.63362501682181704;1.3795162977545192;0.00060245007810666364
-0.60749999999999993;1.2046103951076048;0.65831129229302032;1.3727563372870679;1.2048217657580476;0.65889085534015468;1.3732198099704287;0.00061690426929325885
-0.60250000000000004;1.1832284607064931;0.68326450800090432;1.3663381638963228;1.1835475025643156;0.68383870669638824;1.3669016305507933;0.00065688039165305112
-0.59749999999999992;1.1611512749654951;0.70787110511715379;1.3599094766982747;1.1615825092291927;0.70844609546471649;1.3605770084513371;0.00071873283630087656
-0.59250000000000003;1.1383889541760381;0.73211969806380794;1.3534875925855601;1.1389330696568354;0.73270056628621361;1.3542594496602487;0.00079590800237460389
-0.58750000000000002;1.1149610389369249;0.75598805265307178;1.3470917021871565;1.1156149702563298;0.75657869353725204;1.3479644214053155;0.00088118262838297575
-0.58250000000000002;1.0908772097932178;0.7794660960855142;1.3407387820873342;1.0916343224820311;0.78006910047422773;1.3417053683784208;0.0009679018113268814
-0.57750000000000001;1.0661588726566316;0.8025314529827432;1.3344480037719912;1.0670092446967281;0.80314806704837038;1.3354982388126973;0.0010504025478392622
-0.57250000000000001;1.0408158058360311;0.8251746307553004;1.3282359402305952;1.0417466444527239;0.82580473988018854;1.3293568142666197;0.001124054286764642
-0.5675;1.0148701757125243;0.84737437696708573;1.3221213288844282;1.0158662479243537;0.84801653981248704;1.3232975045194666;0.0011851299385268346
-0.5625;0.98833315194834737;0.86912049646711254;1.3161203807476714;0.98937735774685587;0.86977202072508242;1.3173347805544129;0.0012307922685660579
-0.5575;0.96122634008221131;0.8903940295394086;1.3102509701226206;0.9623002384218281;0.89105107108778325;1.311485325939026;0.001258952437593362
-0.55249999999999999;0.93356352309199608;0.91118320861579738;1.3045289154753603;0.93464796391269855;0.9118409189831056;1.3057644037030982;0.0012683039150261097
-0.54749999999999999;0.90536452867849015;0.93147212808930391;1.2989708446291015;0.90644022180365957;0.93212480828749777;1.3001886532070921;0.0012582158561435857
-0.54249999999999998;0.87664681614315887;0.95124698957656628;1.2935920823166851;0.87769492518025771;0.95188827878272697;1.2947739868297945;0.0012287328430486714
-0.53749999999999998;0.84742745121371532;0.97049526860152624;1.2884076806075484;0.84843014931522009;0.97111833995656371;1.2895365634471319;0.0011805174273298597
-0.53249999999999997;0.81772827324214292;0.98920114971500039;1.2834322901723547;0.81866922401585884;0.9897989075423379;1.2844925751917502;0.0011147657954475676
-0.52750000000000008;0.78756315653217501;1.0073552615464867;1.2786791421198336;0.78842799403871222;1.0079205612552855;1.2796572039359124;0.0010332026294398995
-0.52249999999999996;0.75695819219680494;1.024940436113742;1.2741619215448572;0.75773485002118757;1.0254662637796681;1.2750463368391218;0.00093791903191484528
-0.51750000000000007;0.72592505436115085;1.0419493260380413;1.2698919570500351;0.7266041037521509;1.0424290164764669;1.2706737496232305;0.00083139099834827785
-0.51249999999999996;0.69449161209322485;1.0583653561091866;1.2658814424265692;0.69506643683869329;1.0587927429732436;1.2665541536754132;0.00071629813595408954
-0.50750000000000006;0.66267069354473296;1.074180995525523;1.2621399523156143;0.66313763270575821;1.0745505934193245;1.2626996862787365;0.00059551220239505522
-0.50249999999999995;0.63048797676619606;1.0893824739379461;1.2586775851543124;0.63084635369250519;1.0896895978038179;1.259122925503692;0.00047197361186706807
-0.49750000000000005;0.59796106156417883;1.103960402364961;1.2555022903749582;0.59821312597261311;1.1042012865351949;1.2558341551621794;0.00034865692230130204
-0.49250000000000005;0.56511079254886087;1.1179046774768813;1.2526216810273929;0.56526159717049296;1.118076558948514;1.2528431126465462;0.00022865973453195607
-0.48750000000000004;0.53196112853349131;1.1312039526190176;1.2500420091706976;0.53201831700845559;1.1313051210418381;1.2501578966386595;0.00011621347359374549
-0.48250000000000004;0.49852735452108754;1.1438513997442137;1.2477682268364549;0.49850087597703152;1.1438812309251045;1.2477849950262265;3.9887499904963134E-05
-0.47750000000000004;0.46483922063749544;1.1558347018923532;1.2458047034513311;0.46474102824318325;1.1557936496588193;1.2457299803425237;0.00010642853084996841
-0.47250000000000003;0.43090889311064029;1.16714872637479;1.2441537781320007;0.43075251698349615;1.1670382937524311;1.2439960249020907;0.00019143891250647031
-0.46750000000000003;0.3967665607734564;1.1777825835547873;1.2428175722417938;0.39656675274344499;1.177605270799714;1.2425857568782721;0.00026713865682209139
-0.46250000000000002;0.3624275879211038;1.187730495005433;1.241796072329173;0.36219983366644043;1.1874897117818892;1.2414993093416651;0.00033143409791000538
-0.45750000000000002;0.32791684987348779;1.1969846012841436;1.241088875198836;0.32767695975307609;1.1966845741314716;1.2407361362986251;0.00038414002943152725
-0.45250000000000001;0.29325721085296758;1.205537759914495;1.2406937907062001;0.29302086994242388;1.2051834099732948;1.2402936272901968;0.00042593533174087913
-0.44750000000000001;0.25846595796569261;1.2133849983667189;1.2406078371864839;0.25824827664353289;1.2129818050458392;1.2401681465678827;0.00045820302489091601
-0.4425;0.22357354233079613;1.2205186808830375;1.2408267321486954;0.22338870125640559;1.2200725526410674;1.2403546047631353;0.00048290437051778901
-0.4375;0.18859225675852057;1.2269353770780702;1.2413450200629066;0.18845307759717225;1.2264524802473713;1.2408465855055468;0.00050255366683834917
-0.4325;0.15355362902677916;1.2326288071774114;1.2421563884112588;0.15347130781736307;1.2321154383457713;1.2416367809199129;0.00051992724377479364
-0.42749999999999999;0.11847305082498658;1.2375954291949267;1.2432531158762301;0.11845684515055174;1.2370578432122308;1.2427164325041809;0.00053783018944183341
-0.42249999999999999;0.083375360446363428;1.2418312454829559;1.2446269694118437;0.083432388826168796;1.241275521345677;1.2440763173524456;0.00055864259849889013
-0.41749999999999998;0.048284867592153238;1.245332489592166;1.2462682047104523;0.048419959414855787;1.2447643927513148;1.2457057782362919;0.00058393819976625594
-0.41249999999999998;0.013217309415703482;1.2480968297073882;1.2481668132080037;0.013432895984933413;1.2475216745618718;1.247593992930472;0.00061423204918528392
-0.40749999999999997;-0.021795132008548435;1.2501213716830872;1.2503113499117224;-0.021499032355485004;1.2495439276217211;1.2497288647736913;0.00064893501103835047
-0.40249999999999997;-0.056740939051321243;1.2514044008357759;1.252690108764164;-0.056366689194621816;1.2508287765928299;1.2520981718713109;0.00068659028853217086
-0.39749999999999996;-0.091590063121106235;1.2519446371262841;1.2552904500918469;-0.091142323279482407;1.2513742171623152;1.2546889472978469;0.00072515508759961474
-0.39249999999999996;-0.12632446887148652;1.2517408678759858;1.2580989912350258;-0.12581002757857684;1.2511782488038508;1.2574876434061659;0.00076235822562670263
-0.38749999999999996;-0.16092364954846977;1.2507927734729927;1.2611022889346684;-0.16035123073504182;1.250239725144604;1.2604808160094694;0.00079594330922481418
-0.38249999999999995;-0.1953593786122505;1.2491007614537983;1.2642855686419201;-0.19473940410166513;1.2485582142389751;1.2636538489054232;0.00082384821058740403
-0.37749999999999995;-0.22961966938938502;1.2466645286125413;1.2676346632493214;-0.22896393671419754;1.2461325752984491;1.266992849046753;0.00084436939172507586
-0.37250000000000005;-0.26367274575356187;1.2434864568615196;1.2711340941266733;-0.26299416683998306;1.2429643731171638;1.2704827289776122;0.00085617800606788239
-0.36750000000000005;-0.29750528461065079;1.2395668246007978;1.2747687268764358;-0.29681749020968134;1.2390531202960133;1.2741088090935018;0.00085845981312989881
-0.36250000000000004;-0.33109331808401354;1.2349083568359531;1.2785231460803341;-0.33041034421392379;1.2344008284032511;1.2778561737246472;0.0008509044700942645
-0.35750000000000004;-0.36441306504811399;1.2295139783026743;1.2823811854590779;-0.36374899721516663;1.2290097871860111;1.2817091674689869;0.00083378340645369063
-0.35250000000000004;-0.39745134747298883;1.2233852136528574;1.2863277010904111;-0.39681993481406908;1.2228809842782265;1.285653126770641;0.00080804035053008434
-0.34750000000000003;-0.43017689283395905;1.2165282415411118;1.2903461247259935;-0.42959127439667505;1.2160201429112323;1.289671916032761;0.00077531488556097398
-0.34250000000000003;-0.46257935235532582;1.2089443719325566;1.2944211647114228;-0.4620516725718265;1.2084282529553048;1.2937505905958198;0.00073812245094789428
-0.33750000000000002;-0.49463323422709976;1.2006399046633676;1.2985369525246562;-0.4941744020526892;1.200111388888198;1.297873524417265;0.00069989705591421878
-0.33250000000000002;-0.52631848186233743;1.1916197410108447;1.3026775316695334;-0.5259379062593259;1.1910743535033106;1.3020248833312567;0.00066504535407881744
-0.32750000000000001;-0.55762126285158509;1.1818875726784905;1.306828109292133;-0.55732662039574032;1.1813208676155445;1.3061898614158971;0.0006387243577279393
-0.32250000000000001;-0.58851216080319013;1.1714531403329578;1.3109725486863515;-0.58830926280686335;1.1708607947814529;1.3103521623825447;0.00062613165492654609
-0.3175;-0.61898253583835716;1.1603187723905299;1.3150965870363855;-0.61887517144901993;1.1596967285461952;1.3144972347010857;0.00063124136142404786
-0.3125;-0.64900719434927168;1.1484943557964751;1.319185212020463;-0.64899707647984961;1.1478389023064997;1.3186096279519508;0.00065553157727343857
-0.3075;-0.67856885357462127;1.1359866093574054;1.3232238154148035;-0.67865559711225476;1.1352944861901628;1.3226741812954455;0.00069753775521832595
-0.30249999999999999;-0.70765410107949345;1.1228013637923089;1.3271990164660668;-0.70783524414838972;1.1220698519879817;1.326676858017408;0.00075360621764895472
-0.29749999999999999;-0.73623579540941297;1.1089517446837183;1.3310962093249283;-0.73650687291631789;1.1081787208360079;1.3306022888777487;0.00081917573442989266
-0.29249999999999998;-0.7643066017933462;1.0944411345092568;1.3349029846587361;-0.7646612845893892;1.0936251468642133;1.3344372754100011;0.00088973913180919503
-0.28749999999999998;-0.79184302687617258;1.0792826680007903;1.3386061618935283;-0.79227325963119499;1.0784229650835553;1.3381677807906773;0.00096134766312535908
-0.28249999999999997;-0.81882971129139948;1.0634850633068309;1.3421931962166589;-0.81932593388876152;1.06258162230419;1.34178041795269;0.0010307485199531502
-0.27749999999999997;-0.84525483099725407;1.0470558469629994;1.3456528809405495;-0.84580621560824509;1.0461093862976281;1.3452631721940289;0.0010953596579812489
-0.27249999999999996;-0.8710934929774411;1.0300115737958522;1.3489728372584258;-0.87168816826070106;1.029023542134484;1.3486028744418039;0.0011531891676504272
