# mode=одна пластина
# N=10
# lambda=1
# angle_degrees=45
# skin_depth=0.01
# alpha1=-1.5
# beta1=-0.5
# field_z=0.10000000000000001
slice_x;collocation_no_skin_re;collocation_skin_re;method_x;collocation_skin_re_method;galerkin_skin_re;abs_collocation_minus_galerkin
-1.371;-0.16973402166206608;0.042547832521683149;-1.17625;-0.65466388590589664;-0.65342516870319145;0.0014459296488917271
-1.3700000000000001;-0.17348122344441153;0.038376005911906708;-1.1737500000000001;-0.66145129960912386;-0.66023000558031419;0.0014087349222367336
-1.369;-0.17722017720978578;0.034207260620124469;-1.1712500000000001;-0.6681699316423666;-0.66696561299603219;0.001372583760981207
-1.3679999999999999;-0.18095086182599385;0.030041651149181448;-1.16875;-0.67481938919874107;-0.67363163783583546;0.0013375246944642943
-1.367;-0.18467325582856953;0.025879231752365839;-1.16625;-0.68139928667145921;-0.68022773513243473;0.001303602870859495
-1.3660000000000001;-0.18838733742383917;0.021720056439349489;-1.1637500000000001;-0.68790924567064993;-0.68675356796747167;0.0012708593527754272
-1.365;-0.19209308449217322;0.017564178981957723;-1.1612499999999999;-0.69434889503819786;-0.69320880737070911;0.0012393303877701991
-1.3639999999999999;-0.19579047459142573;0.013411652919758654;-1.1587499999999999;-0.70071787086064052;-0.69959313221703301;0.001209046667820161
-1.363;-0.19947948496054102;0.0092625315654896179;-1.15625;-0.70701581648016942;-0.7059062291215884;0.0011800325953780265
-1.3620000000000001;-0.20316009252331446;0.0051168680103080844;-1.1537500000000001;-0.71324238250376681;-0.71214779233334879;0.0011523055771023452
-1.361;-0.20683227389230696;0.00097471512888369638;-1.1512500000000001;-0.71939722681051121;-0.71831752362742118;0.0011258753693369093
-1.3599999999999999;-0.2104960053728876;-0.0031638744156639032;-1.1487499999999999;-0.72548001455711719;-0.72441513219640341;0.0011007435016019123
-1.359;-0.21415126296741249;-0.0072988481669964411;-1.14625;-0.73149041818172966;-0.73044033454106561;0.001076902805346793
-1.3580000000000001;-0.21779802237951662;-0.011430153870934712;-1.14375;-0.73742811740602932;-0.73639285436066004;0.0010543370746844405
-1.357;-0.22143625901851749;-0.015557739470993259;-1.1412499999999999;-0.74329279923568869;-0.74227242244312253;0.0010330208835397957
-1.3559999999999999;-0.22506594800391322;-0.019681553104052729;-1.1387499999999999;-0.74908415795922167;-0.74807877655544253;0.0010129195794993055
-1.355;-0.22868706416997864;-0.023801543096184541;-1.13625;-0.7548018951452794;-0.75381166133447008;0.00099398946875112019
-1.3540000000000001;-0.23229958207044776;-0.027917657958625886;-1.13375;-0.76044571963843399;-0.75947082817841061;0.00097617819918444581
-1.353;-0.23590347598326489;-0.032029846383874072;-1.1312500000000001;-0.76601534755348455;-0.7650560351392407;0.00095942534045343451
-1.3520000000000001;-0.23949871991541349;-0.036138057241929089;-1.1287499999999999;-0.77151050226835372;-0.77056704681631349;0.00094366315127863271
-1.351;-0.24308528760780734;-0.040242239576676164;-1.12625;-0.77693091441560458;-0.77600363425134744;0.00092881751621880248
-1.3500000000000001;-0.24666315254023186;-0.044342342602377682;-1.12375;-0.78227632187261897;-0.78136557482504287;0.00091480902720284202
-1.349;-0.25023228793635044;-0.048438315700317536;-1.1212500000000001;-0.78754646975050058;-0.78665265215552549;0.00090155418002969324
-1.3480000000000001;-0.25379266676873824;-0.052530108415547616;-1.1187499999999999;-0.79274111038173078;-0.79186465599881906;0.00088896665300690803
-1.347;-0.25734426176397118;-0.056617670453778191;-1.11625;-0.79786000330662876;-0.79700138215154204;0.00087695863423998101
-1.3460000000000001;-0.26088704540774033;-0.060700951678363979;-1.11375;-0.80290291525866175;-0.80206263235600306;0.00086544216562346851
-1.345;-0.26442098994999874;-0.064779902107430343;-1.1112500000000001;-0.80786962014863872;-0.80704821420786998;0.00085433047502959285
-1.3440000000000001;-0.26794606741013327;-0.06885447191109384;-1.1087500000000001;-0.81275989904784807;-0.81195794106658048;0.00084353927314383896
-1.343;-0.27146224958215726;-0.072924611408810347;-1.10625;-0.81757354017015926;-0.81679163196862659;0.00083298799727795226
-1.3420000000000001;-0.27496950803991449;-0.076990271066816551;-1.10375;-0.82231033885314819;-0.82154911154388;0.00082260099078246024
-1.341;-0.2784678141423067;-0.08105140149569634;-1.1012500000000001;-0.826970097538275;-0.82623020993506624;0.00081230861293487807
-1.3400000000000001;-0.2819571390385136;-0.085107953448029017;-1.0987499999999999;-0.8315526257501703;-0.83083476272052881;0.00080204827993359635
